TM_DRIVERID,TM_REGISTRATION_NUMBER,COMPANY_CODE,VEHICLE_TYPE_DESCRIPTION,PRODUCT_CODE,FUEL_TYPE,MAX_SPEED,NO_OF_HARSH_BRAKES,NO_OF_HARSH_ACCELERATION,NO_OF_SPEED_VIOLATIONS,NO_EXCESS_IDLE,NO_OF_TRIPS,ENGINE_CAPACITY,FUEL_CONSUMPTION,NUMBER_OF_GEARS,RENTAL,KM_DRIVEN,PROJECTED_EXCESS_KM_CHARGE,SPEED_PENALTY_POINTS,SPEEDING_TIME_SECONDS,DRIVING_TIME,total_time_driven,TM_SCORE,Num_times_yawned,Num_times_Angry,Num_times_sleepy,cluster
3131,MW430,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,19,38,0,5,99,1598,7.1,6,697.8866627,295.5,0.0,0.0,0.0,2372.0,18,56.425,7,10,8,2
3131,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,5,71,1598,7.1,6,697.8866627,193.0,0.0,0.0,0.0,1002.0,13,96.15446499999999,5,8,6,2
3131,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,89,2,8,0,0,17,1598,7.099999999999999,6,571.6811084666666,46.0,0.0,0.0,0.0,1982.6666666666667,2,53.68714333333333,9,11,11,2
3132,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,61,0,0,0,0,4,2148,10.97,6,531.66666665,36.0,0.0,0.0,0.0,1598.0,1,68.40635625,8,10,9,2
3132,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,65,2,32,0,0,13,4009,22.37,5,480.92081033333335,196.16166666666666,0.0,0.0,0.0,1331.5555555555557,9,60.829887777777785,1,2,1,1
3132,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,81,0,8,0,4,10,4009,22.37,5,400.6374840769231,127.06584615384615,0.0,0.0,0.0,1694.7692307692307,5,66.9482376923077,1,2,1,1
3132,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,72,4,27,16,3,48,4009,22.37,5,321.03591162500004,703.357125,0.0,31.0,314.375,1955.5,30,59.26980250000001,1,2,2,1
3132,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,63,0,0,0,0,37,1298,8.4,5,220.0,113.0,0.0,0.0,0.0,2460.0,6,89.99837,10,12,11,2
3132,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,61,0,3,0,0,55,1298,7.2,5,437.9633254,97.94166666666666,0.0,0.0,0.0,2250.6666666666665,5,54.39013,8,9,9,2
3132,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,55,0,0,0,0,3,1298,7.2,5,1098.9816627,12.5,0.0,0.0,0.0,1350.0,0,83.9631,7,8,6,2
3132,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,10,102,1298,7.2,5,220.0,219.0,0.0,0.0,0.0,3144.0,14,86.93713000000001,11,15,10,2
3132,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,71,6,8,0,2,168,1298,7.2,5,658.77799524,332.7138,0.0,0.0,0.0,1600.8,19,63.927758,9,11,11,2
3132,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,70,0,1,0,0,253,1298,7.2,5,713.9816627,2891.60625,0.0,0.0,0.0,1532.0,124,90.63519749999999,7,8,9,4
3132,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,58,0,0,0,0,57,1598,7.1,6,437.9633254,95.0,0.0,0.0,0.0,3244.0,5,96.11591999999999,11,14,10,2
3132,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,64,6,8,0,0,91,1598,7.1,6,697.8866627,165.5,0.0,0.0,0.0,2098.0,10,53.080765,8,9,9,2
3133,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,75,0,1,0,2,4,2148,10.97,6,542.1428571285714,63.0,0.0,0.0,0.0,1926.857142857143,3,64.19927857142856,7,11,9,2
3133,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,81,3,49,0,7,18,4009,22.37,5,409.0730509555556,404.8888888888889,0.0,0.0,0.0,2153.3333333333335,19,60.08248555555555,1,2,2,1
3133,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,82,0,33,0,2,25,4009,22.37,5,220.0,371.75,0.0,0.0,0.0,1643.0,16,60.8789475,0,4,3,1
3133,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,85,7,12,0,0,26,1298,8.4,5,437.9633254,62.048,0.0,0.0,0.0,968.0,3,59.57447,8,6,7,2
3133,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,66,0,0,0,0,22,1298,8.4,5,220.0,34.0,0.0,0.0,0.0,2956.0,1,94.70776,9,12,11,2
3133,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,68,6,8,0,0,11,1298,7.2,5,805.9877751333333,36.60066666666666,0.0,0.0,0.0,1412.0,1,60.06779,8,8,7,2
3133,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,1,3,0,0,1,1496,5.9,5,220.0,3.0,0.0,0.0,0.0,1804.0,0,60.64571,4,9,7,2
3133,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,73,0,0,0,0,58,1298,7.2,5,292.65444180000003,152.62133333333333,0.0,0.0,0.0,1468.0,7,89.67869333333334,7,8,7,2
3133,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,77,8,5,0,0,47,1298,7.2,5,220.0,110.64525,0.0,0.0,0.0,1118.0,6,59.892500000000005,6,9,8,2
3133,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,95,1,1,0,6,350,1298,7.200000000000001,5,548.727078375,828.827375,0.0,0.0,0.0,1167.0,46,92.01108125,7,9,7,4
3156,FB53VJGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,151,5,13,293,0,95,2982,10.6,5,9759.6675,2238.4015,0.0,591.0,4514.0,2904.0,36,57.70272,10,13,12,0
3159,FB53WVGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,141,5,28,175,0,96,2982,10.6,5,9400.33,2967.1360000000004,756.36,181.0,2703.0,382.0,53,60.614270000000005,5,8,9,4
3161,BY01RMGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,PETROL,0,0,0,0,0,1,1998,12.2,5,5436.31,661.47,0.0,0.0,0.0,36.0,0,100.0,7,6,8,2
3174,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,90,8,22,0,13,18,2148,10.97,6,430.1282051153846,377.2838461538461,0.0,0.0,0.0,1746.1538461538462,19,66.81977615384616,7,9,8,2
3174,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,88,2,25,0,12,10,4009,22.37,5,433.48066300000005,246.2580909090909,0.0,0.0,0.0,993.4545454545455,11,60.712079090909086,1,1,2,1
3174,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,87,0,5,0,0,7,4009,22.37,5,381.65745860000004,114.5,0.0,0.0,0.0,1490.0,4,70.58141,0,4,2,1
3174,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,83,2,12,8,7,19,4009,22.37,5,321.03591162500004,369.5,0.0,16.375,157.0,1873.0,16,59.26980250000001,1,2,1,1
3174,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,3,9,0,0,27,1298,8.4,5,437.9633254,63.0575,0.0,0.0,0.0,510.0,5,58.832035,6,7,8,2
3174,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,76,4,3,0,0,8,1298,8.4,5,805.9877751333333,37.0,0.0,0.0,0.0,1332.0,2,53.225046666666664,7,9,9,2
3174,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,69,0,2,0,0,1,1298,7.2,5,990.0,26.0,0.0,0.0,0.0,256.0,1,61.835345000000004,4,8,7,2
3174,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,77,0,0,0,0,1,1298,7.2,5,378.6166627,14.0,0.0,0.0,0.0,1874.0,0,85.075225,8,9,8,2
3174,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,40,0,0,0,0,1,1298,7.2,5,220.0,1.0,0.0,0.0,0.0,408.0,0,84.31351,5,9,9,2
3174,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,100,20,29,0,82,148,1496,5.8999999999999995,5,328.9816627,274.59574999999995,0.0,0.0,0.0,1730.0,30,49.39516625,8,9,9,2
3174,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,80,3,4,0,5,22,1496,5.9,5,1098.9816627,95.1515,0.0,0.0,0.0,3236.0,6,57.576535,10,12,11,2
3174,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,0,4,1496,5.8999999999999995,5,256.3272209,8.043333333333333,0.0,0.0,0.0,844.6666666666666,0,70.28253166666667,5,7,8,2
3174,MJ551,LES,PASS ALL(EXCL D/CAB),FM,PETROL,72,0,0,0,6,20,1496,5.8999999999999995,5,439.15138558333337,40.93316666666667,0.0,0.0,0.0,1842.6666666666667,3,90.86180166666666,8,10,10,2
3174,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,63,0,0,0,0,2,1298,7.2,5,220.0,6.0,0.0,0.0,0.0,1184.0,0,54.919880000000006,5,9,10,2
3174,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,102,0,0,0,2,14,1298,7.2,5,220.0,87.0,0.0,0.4,2.2,1581.6,6,90.050126,6,8,9,2
3174,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,6,11,0,60,202,1496,5.9,5,307.18533016000003,723.6057999999999,0.0,1.0,4.0,1667.2,51,86.36286999999999,8,9,11,2
3181,FB03PGGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,159,14,14,140,0,78,1398,6.2,5,4230.4838095,1524.9865,1632.96,335.0,2256.0,884.0,26,53.18868,6,8,7,2
3199,FB11MDGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,157,2,2,211,0,84,1398,6.2,5,4300.7173685,1561.535,0.0,468.5,3267.5,1310.0,23,60.55931,7,10,11,2
3221,FF27VVGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,120,0,0,0,0,8,1497,6.6,6,2810.89,111.275,0.0,0.0,0.0,3496.0,1,66.87835,12,14,15,2
3232,MF941,LES,LIGHT COMMERCIAL VEHICLE,FML,PETROL,150,85,90,0,465,439,1598,8.099999999999998,5,5694.879999999999,4846.694909090909,32446.229999999996,0.18181818181818182,4.545454545454546,1847.2727272727273,257,74.07241636363636,12,18,17,4
3237,AE676 - Hyundai,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,73,0,0,0,30,3,2607,10.2,5,255.0,15.6,0.0,0.0,0.0,1771.2,1,82.491636,7,10,10,2
3237,AN 033 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,143,0,3,0,10,19,2378,10.0,5,255.0,239.6778181818182,0.0,0.0,0.0,1759.6363636363637,5,83.75423,7,9,9,2
3237,AP169 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,139,13,12,0,9,36,2378,10.0,5,255.0,1033.989,0.0,0.0,0.0,1772.0,26,73.85014727500001,8,11,11,2
3237,M0015 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,136,0,19,0,30,51,2378,10.0,5,255.0,774.3460833333332,0.0,0.0,0.0,1696.0,16,81.76782999999999,7,9,8,2
3242,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,66,1,22,0,1,5,4009,22.37,5,300.8287293,106.5,0.0,0.0,0.0,1630.0,5,60.132486666666665,1,1,2,1
3242,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,82,0,32,0,7,25,4009,22.37,5,493.3287293,396.233,0.0,0.0,0.0,2182.0,18,67.47252875,1,3,2,1
3242,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,59,0,2,0,0,1,4009,22.37,5,300.8287293,20.0,0.0,0.0,0.0,224.0,1,51.282195,1,2,2,1
3242,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,15,0,0,0,0,1,1298,8.4,5,1760.0,1.0,0.0,0.0,0.0,460.0,0,45.7291,8,8,5,2
3242,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,60,0,1,0,0,5,1298,8.4,5,1098.9816627,17.5,0.0,0.0,0.0,950.0,1,55.569895,6,8,6,2
3242,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,70,0,0,0,10,29,1298,7.2,5,1760.0,115.088,0.0,0.0,0.0,376.0,6,80.79798000000001,7,9,9,2
3242,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,0,0,0,0,1,1496,5.9,5,1098.9816627,5.0,0.0,0.0,0.0,658.0,0,59.47086,6,9,7,2
3242,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,33,0,0,0,0,3,1496,5.9,5,220.0,3.0,0.0,0.0,0.0,728.0,0,73.00227,6,8,7,2
3242,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,80,0,0,0,0,8,1298,7.2,5,220.0,21.666666666666668,0.0,0.0,0.0,724.0,1,89.51891,6,7,7,2
3242,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,91,13,14,0,2,139,1298,7.200000000000001,5,533.4128537428571,296.62814285714285,0.0,0.0,0.0,1899.4285714285713,16,61.01867571428571,9,11,11,2
3242,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,162,0,1,0,0,32,1298,7.200000000000001,5,533.4128537428571,80.49571428571429,0.0,0.42857142857142855,1.8571428571428572,1493.7142857142858,4,90.12262714285714,7,9,9,2
3242,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,57,0,1,0,0,1,1496,5.9,5,220.0,2.0,0.0,0.0,0.0,420.0,0,76.59844,8,8,6,2
3242,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,56,0,0,0,0,12,1598,7.1,6,697.8866627,24.0,0.0,0.0,0.0,1818.0,1,96.15446499999999,8,10,9,2
3242,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,78,8,3,0,0,44,1598,7.099999999999999,6,571.6811084666666,103.66666666666667,0.0,0.0,0.0,1385.3333333333333,5,53.687143333333346,6,7,7,2
3256,DB98WVGP,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,125,3,0,2,0,175,1598,8.1,5,228.0,4079.102142857143,0.0,2.2857142857142856,59.42857142857143,1350.2857142857142,75,98.95441428571428,8,10,9,4
3260,AG649,LES,PANEL VAN - HEAVY UP TO 250000,FM,DIESEL,100,0,2,0,2,2,2148,10.97,6,542.1428571285714,15.571428571428571,0.0,0.0,0.0,860.0,0,64.73976285714285,6,9,9,2
3260,AG676,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,84,0,0,0,0,4,1297,10.31,5,330.0,7.415,0.0,0.0,0.0,1436.0,0,93.97846,9,9,10,2
3260,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,61,0,1,0,2,4,4009,22.37,5,284.66298344000006,21.8,0.0,0.0,0.0,1545.6,1,60.913672,0,1,2,1
3260,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,81,0,2,0,4,3,4009,22.37,5,509.2817679714286,28.011571428571433,0.0,0.0,0.0,1349.7142857142858,1,68.62660571428572,1,2,2,1
3260,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,72,0,0,1,0,2,4009,22.37,5,284.66298344,18.4,0.0,3.0,39.0,1401.6,0,52.52481,1,3,1,1
3260,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,92,0,2,0,0,3,1298,8.4,5,365.3088836,12.333333333333334,0.0,0.0,0.0,2161.3333333333335,0,54.042856666666665,8,11,10,2
3260,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,125,2,4,0,1,18,1298,8.4,5,439.54740564444444,59.044222222222224,0.0,0.0,0.0,1875.111111111111,2,50.42278333333333,9,10,10,2
3260,M2531,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,0,4,1298,8.4,5,292.65444180000003,17.0,0.0,0.0,0.0,2473.3333333333335,0,87.04944,10,11,10,2
3260,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,87,1,3,0,1,11,1298,7.2,5,328.9816627,44.276666666666664,0.0,0.0,0.0,1745.3333333333333,2,58.611265,7,10,9,2
3260,M2662,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,0,12,1298,7.2,5,571.6811084666666,40.666666666666664,0.0,0.0,0.0,942.6666666666666,1,85.88051,7,9,8,2
3260,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,72,0,0,0,0,11,1298,7.200000000000001,5,533.4128537428571,40.30457142857143,0.0,0.0,0.0,1870.857142857143,1,86.82142142857144,8,10,11,2
3260,M3264,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,0,0,0,0,3,1298,7.2,5,292.65444180000003,6.333333333333333,0.0,0.0,0.0,1282.6666666666667,0,50.773456666666675,9,9,10,2
3260,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,2,4,1496,5.8999999999999995,5,328.9816627,13.976333333333335,0.0,0.0,0.0,1139.3333333333333,0,48.129725,6,7,9,2
3260,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,0,0,0,1,8,1496,5.8999999999999995,5,439.54740564444444,28.632111111111108,0.0,0.0,0.0,1785.3333333333333,1,57.73705444444445,8,10,9,2
3260,MJ549,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,0,0,0,0,2,1496,5.9,5,437.9633254,7.0,0.0,0.0,0.0,1684.0,0,72.40318,8,9,10,2
3260,MJ551,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,0,0,0,0,2,1496,5.9,5,220.0,9.5,0.0,0.0,0.0,2164.0,0,91.68121500000001,7,11,11,2
3260,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,57,0,0,0,2,4,1298,7.2,5,274.49083135,10.0,0.0,0.0,0.0,1354.0,0,93.334165,6,8,9,2
3260,MN950,LES,PASS ALL(EXCL D/CAB),FM,PETROL,53,0,0,0,0,2,1496,7.32,5,319.27,9.0,0.0,0.0,0.0,1608.0,0,96.0,6,9,8,2
3260,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,68,0,0,0,5,7,1298,7.2,5,328.9816627,17.0,0.0,0.0,0.0,140.0,1,56.37866,7,8,8,2
3260,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,58,0,0,0,0,2,1298,7.2,5,805.9877751333333,6.666666666666667,0.0,0.0,0.0,1093.3333333333333,0,92.82312999999999,6,7,6,2
3260,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,64,0,0,0,0,7,1496,5.9,5,274.49083135,17.967750000000002,0.0,0.0,0.0,867.0,0,78.0653,5,8,7,2
3260,MW430,LES,PASS ALL(EXCL D/CAB),FM,PETROL,61,0,1,0,0,3,1598,7.1,6,697.8866627,16.0,0.0,0.0,0.0,2392.0,0,56.425,7,11,10,2
3260,MW431,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,2,0,0,4,1598,7.1,6,957.81,19.0,0.0,0.0,0.0,3040.0,0,96.19301,10,14,12,2
3264,FB70HCGP,RSA,PANEL VAN - LIGHT,FML,PETROL,153,15,2,24,3,145,1206,5.3999999999999995,5,4940.531475444444,2428.4483333333333,0.0,47.77777777777778,396.44444444444446,1630.2222222222222,43,85.59284222222223,7,10,8,4
3271,MF905,LES,LIGHT COMMERCIAL VEHICLE,FML,PETROL,0,0,0,0,0,1,1598,8.1,5,5701.92,2.202,0.0,0.0,0.0,112.0,0,100.0,8,8,10,2
3298,AE676 - Hyundai,LES,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,118,1,2,0,90,18,2607,10.200000000000001,5,255.0,181.10750000000002,0.0,0.0,0.0,1577.5,7,80.32447375,7,9,9,2
3298,AN 033 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,132,0,1,0,12,38,2378,10.0,5,255.0,281.9751111111111,0.0,0.0,0.0,1920.888888888889,10,86.49171111111112,8,11,10,2
3298,AP169 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,74,0,0,0,0,2,2378,10.0,5,255.0,13.5,0.0,0.0,0.0,1540.0,0,93.109748895,8,11,10,2
3298,M0015 - GWM,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,124,0,2,0,11,20,2378,10.0,5,255.0,134.5595,0.0,0.0,0.0,2052.8,4,80.16566900000001,8,10,10,2
3325,FB54NWGP,RSA,LIGHT COMMERCIAL VEHICLE,FML,DIESEL,137,56,3,64,0,306,2982,8.4,5,9624.166949999999,5211.15,0.0,72.0,1132.0,2240.0,99,81.05787,11,15,10,4
3345,HWR107MP,VUS,LIGHT COMMERCIAL VEHICLE,FM,DIESEL,126,1,0,685,1,61,4164,8.4,5,176.084558825,1153.7240000000002,0.0,1622.0,10439.625,1812.0,27,60.86568375,18,24,30,0
3360,DB98VNGP,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,102,0,0,0,0,4,1598,8.1,5,228.0,30.329666666666668,0.0,0.0,0.0,1282.6666666666667,0,97.89582333333333,6,7,7,2
3388,MR422,LES,PASS ALL(EXCL D/CAB),FML,PETROL,120,12,31,0,0,22,1495,7.7,5,7884.35,238.083,44473.31,0.0,0.0,1896.0,21,57.54374,14,17,16,0
3389,DH54RNGP,RSA,PASS ALL(EXCL D/CAB),OLMM,PETROL,133,3,2,0,0,91,1206,5.4,5,2670.482,683.4208,0.0,0.0,2.0,1392.8,83,80.730888276,8,10,9,2
3390,MR424,LES,PASS ALL(EXCL D/CAB),FML,PETROL,105,110,148,0,205,140,1495,7.700000000000002,5,8282.630000000001,1781.7877272727271,0.0,0.0,0.0,1634.5454545454545,102,49.445990909090916,9,11,9,4
3392,MR422,LES,PASS ALL(EXCL D/CAB),FML,PETROL,106,58,103,0,86,62,1495,7.7,5,7975.814,901.2884,44473.31,0.0,0.0,1974.4,52,52.674606,13,18,18,0
3395,MR424,LES,PASS ALL(EXCL D/CAB),FML,PETROL,98,57,84,0,70,131,1495,7.700000000000001,5,8288.043333333335,987.7374444444443,0.0,0.0,0.0,1766.6666666666667,54,56.361825555555555,8,10,9,2
3427,AG676,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,89,0,4,0,10,175,1297,10.31,5,488.8888888888889,763.5423333333333,0.0,0.0,0.0,1756.0,38,92.71938555555556,7,9,9,2
3427,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,143,37,36,0,0,14,1298,8.4,5,220.0,384.5,0.0,0.0,0.0,1964.0,7,50.162710000000004,8,10,10,2
3427,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,4,21,0,0,24,1298,7.2,5,437.9633254,84.43299999999999,0.0,0.0,0.0,3460.0,3,54.27615,12,15,10,2
3427,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,72,1,1,0,0,8,1496,5.9,5,220.0,19.0,0.0,0.0,0.0,2944.0,0,60.64571,12,11,10,2
3427,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,122,1,4,0,27,175,1298,7.2,5,220.0,898.85,0.0,0.0,0.0,2313.0,35,90.3472725,8,11,11,2
3436,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,66,0,1,0,0,1,4009,22.37,5,220.0,19.0,0.0,0.0,0.0,2388.0,0,59.47662,1,4,0,1
3436,M2524,LES,PASS ALL(EXCL D/CAB),FM,PETROL,55,1,2,0,0,1,1298,8.4,5,437.9633254,19.0,0.0,0.0,0.0,2344.0,0,59.57447,11,12,14,2
3436,M2529,LES,PASS ALL(EXCL D/CAB),FM,PETROL,56,0,0,0,0,2,1298,8.4,5,292.65444180000003,18.666666666666668,0.0,0.0,0.0,2169.3333333333335,0,52.39825666666667,8,11,12,2
3436,M2660,LES,PASS ALL(EXCL D/CAB),FM,PETROL,77,3,10,0,10,59,1298,7.200000000000001,5,548.727078375,210.44925,0.0,0.0,0.0,1760.0,13,55.77094625000001,7,10,9,2
3436,M2664,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,0,0,0,11,10,1298,7.2,5,805.9877751333333,63.913666666666664,0.0,0.0,0.0,1278.6666666666667,3,84.21966666666667,5,8,6,2
3436,MF210,LES,PASS ALL(EXCL D/CAB),FM,PETROL,58,1,1,0,0,4,1496,5.9,5,437.9633254,24.131,0.0,0.0,0.0,1206.0,1,53.19149,7,11,11,2
3436,MF211,LES,PASS ALL(EXCL D/CAB),FM,PETROL,80,11,20,0,38,305,1496,5.8999999999999995,5,439.25939105454546,1196.0452727272727,0.0,0.0,0.0,2218.5454545454545,67,57.371584545454546,9,12,12,4
3436,MJ551,LES,PASS ALL(EXCL D/CAB),FM,PETROL,80,0,0,0,0,4,1496,5.9,5,437.9633254,15.0,0.0,0.0,0.0,2104.0,0,94.67254,4,6,8,2
3436,MN874,LES,PASS ALL(EXCL D/CAB),FM,PETROL,76,0,0,0,3,67,1298,7.2,5,292.65444180000003,164.35999999999999,0.0,0.0,0.0,2048.0,9,91.62698999999999,7,11,9,2
3436,MP041,LES,PASS ALL(EXCL D/CAB),FM,PETROL,83,1,0,0,8,24,1298,7.2,5,512.9938875666667,59.40283333333334,0.0,0.0,0.0,1654.0,3,61.08033333333333,6,9,9,2
3436,MP141,LES,PASS ALL(EXCL D/CAB),FM,PETROL,59,0,0,0,0,8,1298,7.2,5,220.0,30.666666666666668,0.0,0.0,0.0,1178.6666666666667,1,86.78929666666666,6,9,7,2
3436,MR979,LES,PASS ALL(EXCL D/CAB),FM,PETROL,62,0,0,0,5,70,1496,5.9,5,220.0,278.19849999999997,0.0,0.0,0.0,1752.0,15,84.115385,9,12,11,2
3436,MY688,LES,PASS ALL(EXCL D/CAB),FM,PETROL,100,25,26,0,13,299,1598,7.099999999999999,6,571.6811084666666,941.3333333333334,0.0,0.0,0.0,710.6666666666666,65,53.687143333333346,7,9,10,4
3448,DB98TMGP,RSA,LIGHT COMMERCIAL VEHICLE,FM,PETROL,128,44,2,22,0,271,1598,8.1,5,228.0,5815.5058,0.0,22.8,488.2,2728.0,98,91.44194999999999,10,11,12,4
3454,DBY725L,RSA,GAME VIEWER,FML,DIESEL,65,0,0,0,0,878,4164,20.0,6,11737.315,1451.24825,0.0,0.0,0.0,1879.0,88,99.064065,1,2,2,1
3457,FG81KGGP,RSA,PASS ALL(EXCL D/CAB),FML,PETROL,147,3,5,17,3,37,1197,5.6,6,9769.0052605,527.5765,0.0,22.25,273.75,1493.0,23,75.14067,5,8,8,2
3467,DS76KTGP,RSA,PANEL VAN - LIGHT,FML,DIESEL,0,0,0,0,0,1,1968,8.6,5,8497.85,36.211999999999996,0.0,0.0,0.0,1720.0,46,89.71257,4,7,9,2
3468,AG676,LES,LIGHT COMMERCIAL VEHICLE,FM,PETROL,61,0,0,0,0,3,1297,10.31,5,220.0,14.0,0.0,0.0,0.0,2028.0,0,100.0,4,8,9,2
3468,AJ027,LES,TRUCK - MEDIUM,FM,DIESEL,57,0,1,0,0,1,4009,22.37,5,220.0,7.0,0.0,0.0,0.0,1068.0,0,58.16032,3,0,3,1
3468,AP197,LES,TRUCK - MEDIUM,FM,DIESEL,66,0,0,0,8,1,4009,22.37,5,220.0,11.0,0.0,0.0,0.0,2248.0,0,60.114380000000004,2,4,2,1
3468,AR863,LES,TRUCK - MEDIUM,FM,DIESEL,60,0,0,0,0,2,4009,22.37,5,381.65745860000004,17.0,0.0,0.0,0.0,2640.0,0,73.02486,0,1,2,1
