,FR,FL,RR,RL
2016-04-20 06:27:06.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:06.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:07.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:08.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:09.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:10.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:11.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:12.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:13.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:14.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:15.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:16.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:17.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:18.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:19.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:20.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:21.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:22.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:23.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:24.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:25.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:26.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:27.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:28.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:29.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:30.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:31.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.700,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.800,0.0,0.0,0.0,0.0
2016-04-20 06:27:32.900,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.000,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.100,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.200,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.300,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.400,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.500,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.600,0.0,0.0,0.0,0.0
2016-04-20 06:27:33.700,0.0,0.0,0.0,0.0
